timestamp,session_id,user_id,country,platform,content_title,views,watch_time_minutes,revenue,buffering_ratio,startup_time_ms,bitrate_kbps,error_code
2026-01-01 03:53:00,s233,u2228,Tunisia,Smart TV,Series B,1,24,0.76,0.26,5240,5812,
2026-01-01 03:54:00,s234,u44,Senegal,Android TV,Sport Live,1,83,0.83,0.18,6366,5154,
2026-01-01 03:55:00,s235,u1946,France,Smart TV,Series A,1,12,1.07,0.47,7009,4145,LOW_BITRATE
2026-01-01 03:56:00,s236,u1787,Morocco,STB,Sport Live,1,27,0.02,0.04,7782,2979,STARTUP_TIMEOUT
2026-01-01 03:57:00,s237,u2388,Senegal,Mobile,Sport Live,1,88,1.2,0.06,4066,4952,
2026-01-01 03:58:00,s238,u653,France,STB,Documentary D,1,68,0.61,0.49,1468,515,
2026-01-01 03:59:00,s239,u159,Tunisia,Mobile,Documentary D,1,47,0.31,0.25,11070,1493,CDN_ERROR
2026-01-01 04:00:00,s240,u1660,France,iOS,Kids Show,1,14,0.09,0.1,5041,5054,
2026-01-01 04:01:00,s241,u417,Ivory Coast,Android TV,Documentary D,1,67,0.96,0.09,4356,5144,AUTH_ERROR
2026-01-01 04:02:00,s242,u2477,Ivory Coast,Android TV,Movie C,1,37,0.9,0.35,3458,4742,CDN_ERROR
2026-01-01 04:03:00,s243,u2232,Senegal,iOS,Series B,1,60,0.25,0.33,910,4343,
2026-01-01 04:04:00,s244,u689,Ivory Coast,Mobile,Series A,1,24,1.46,0.16,3933,3338,STARTUP_TIMEOUT
2026-01-01 04:05:00,s245,u558,Senegal,iOS,Movie C,1,15,0.61,0.03,9819,3777,
2026-01-01 04:06:00,s246,u1638,Cameroon,Mobile,Movie C,1,65,0.96,0.2,8974,1502,AUTH_ERROR
2026-01-01 04:07:00,s247,u1516,France,iOS,Kids Show,1,11,1.29,0.45,11708,3976,AUTH_ERROR
2026-01-01 04:08:00,s248,u352,Morocco,STB,Kids Show,1,28,0.95,0.47,7806,748,
2026-01-01 04:09:00,s249,u54,Ivory Coast,Mobile,Series B,1,37,0.44,0.39,3010,1012,AUTH_ERROR
2026-01-01 04:10:00,s250,u592,Tunisia,Web,Movie C,1,69,1.01,0.39,3086,2828,
2026-01-01 04:11:00,s251,u6,Tunisia,Web,Movie C,1,61,0.72,0.07,1169,3218,
2026-01-01 04:12:00,s252,u779,Morocco,Android TV,Movie C,1,73,0.33,0.31,10749,2905,
2026-01-01 04:13:00,s253,u2413,Ivory Coast,Android TV,Kids Show,1,49,0.42,0.2,2468,1623,
2026-01-01 04:14:00,s254,u1202,France,Smart TV,Kids Show,1,4,1.26,0.02,8976,2732,STARTUP_TIMEOUT
2026-01-01 04:15:00,s255,u520,Senegal,Android TV,Series A,1,69,0.12,0.05,5315,1245,CDN_ERROR
2026-01-01 04:16:00,s256,u428,Senegal,Android TV,Movie C,1,81,0.49,0.26,2020,2687,CDN_ERROR
2026-01-01 04:17:00,s257,u645,France,Smart TV,Movie C,1,73,0.65,0.25,8179,1128,CDN_ERROR
2026-01-01 04:18:00,s258,u593,France,Smart TV,Movie C,1,5,1.2,0.42,5473,3059,STARTUP_TIMEOUT
2026-01-01 04:19:00,s259,u321,Morocco,iOS,Series B,1,64,0.14,0.52,811,988,AUTH_ERROR
2026-01-01 04:20:00,s260,u1455,Tunisia,Mobile,Sport Live,1,84,0.92,0.45,6303,2055,
2026-01-01 04:21:00,s261,u1408,Tunisia,Android TV,Sport Live,1,24,0.9,0.36,7033,4495,BUFFERING_ERROR
2026-01-01 04:22:00,s262,u2374,Cameroon,Mobile,Series A,1,60,1.18,0.25,11998,4622,
2026-01-01 04:23:00,s263,u1407,Tunisia,Mobile,Movie C,1,90,1.04,0.29,10823,5107,AUTH_ERROR
2026-01-01 04:24:00,s264,u1082,Ivory Coast,iOS,Sport Live,1,66,0.04,0.32,9946,2660,BUFFERING_ERROR
2026-01-01 04:25:00,s265,u1778,Morocco,Android TV,Series B,1,20,0.65,0.29,10899,2234,
2026-01-01 04:26:00,s266,u1775,Ivory Coast,iOS,Kids Show,1,7,0.18,0.49,9621,4110,
2026-01-01 04:27:00,s267,u1114,France,Android TV,Movie C,1,27,1.28,0.47,6017,3726,
2026-01-01 04:28:00,s268,u1897,France,Web,Movie C,1,59,1.43,0.37,521,1534,
2026-01-01 04:29:00,s269,u1806,Senegal,STB,Series B,1,52,0.37,0.43,955,4083,
2026-01-01 04:30:00,s270,u2342,Senegal,Smart TV,Movie C,1,21,0.1,0.48,4857,5189,STARTUP_TIMEOUT
2026-01-01 04:31:00,s271,u2006,Cameroon,STB,Series B,1,28,0.1,0.51,10465,2596,
2026-01-01 04:32:00,s272,u2118,Ivory Coast,STB,Sport Live,1,45,0.95,0.13,2357,4613,
2026-01-01 04:33:00,s273,u1803,Cameroon,Mobile,Series A,1,70,0.19,0.01,6246,4241,AUTH_ERROR
2026-01-01 04:34:00,s274,u83,Morocco,Web,Sport Live,1,16,1.22,0.2,10825,2347,AUTH_ERROR
2026-01-01 04:35:00,s275,u792,Senegal,Web,Documentary D,1,85,0.79,0.37,6346,2953,BUFFERING_ERROR
2026-01-01 04:36:00,s276,u1765,Cameroon,Android TV,Sport Live,1,30,0.04,0.5,7820,2071,
2026-01-01 04:37:00,s277,u2105,Senegal,STB,Series B,1,42,1.39,0.07,2123,5757,AUTH_ERROR
2026-01-01 04:38:00,s278,u278,Senegal,Mobile,Series B,1,85,0.83,0.07,1275,608,STARTUP_TIMEOUT
2026-01-01 04:39:00,s279,u296,Ivory Coast,iOS,Movie C,1,24,1.25,0.28,8831,885,
2026-01-01 04:40:00,s280,u1022,Tunisia,Web,Series A,1,53,0.04,0.22,11298,4784,CDN_ERROR
2026-01-01 04:41:00,s281,u60,Tunisia,Smart TV,Kids Show,1,69,0.88,0.24,2134,3703,LOW_BITRATE
2026-01-01 04:42:00,s282,u2258,Morocco,Mobile,Documentary D,1,27,0.86,0.48,5274,1316,BUFFERING_ERROR
2026-01-01 04:43:00,s283,u1251,Cameroon,Mobile,Series B,1,35,0.08,0.14,4524,4885,LOW_BITRATE
2026-01-01 04:44:00,s284,u2050,France,iOS,Sport Live,1,37,1.03,0.36,5894,2554,AUTH_ERROR
2026-01-01 04:45:00,s285,u1069,Ivory Coast,Web,Series B,1,71,1.22,0.21,6299,884,
2026-01-01 04:46:00,s286,u573,France,Smart TV,Movie C,1,14,1.28,0.37,9153,2501,CDN_ERROR
2026-01-01 04:47:00,s287,u759,Tunisia,Web,Series B,1,8,1.5,0.44,11055,4904,
2026-01-01 04:48:00,s288,u1284,Senegal,Smart TV,Series B,1,62,1.12,0.37,2114,2164,CDN_ERROR
2026-01-01 04:49:00,s289,u277,Senegal,Web,Documentary D,1,65,1.24,0.06,11343,3866,LOW_BITRATE
2026-01-01 04:50:00,s290,u382,Morocco,Smart TV,Documentary D,1,69,0.47,0.23,4725,579,CDN_ERROR
2026-01-01 04:51:00,s291,u1430,Cameroon,iOS,Series A,1,72,1.07,0.46,2128,5040,LOW_BITRATE
2026-01-01 04:52:00,s292,u2144,Senegal,Android TV,Sport Live,1,90,1.44,0.05,5985,3087,AUTH_ERROR
2026-01-01 04:53:00,s293,u1785,Ivory Coast,Android TV,Series B,1,82,0.61,0.15,5760,786,BUFFERING_ERROR
2026-01-01 04:54:00,s294,u378,France,Smart TV,Series A,1,41,0.27,0.17,1282,4373,
2026-01-01 04:55:00,s295,u1362,France,Mobile,Movie C,1,33,0.83,0.45,1445,2877,BUFFERING_ERROR
2026-01-01 04:56:00,s296,u691,Cameroon,Smart TV,Series A,1,15,0.61,0.27,7697,5865,STARTUP_TIMEOUT
2026-01-01 04:57:00,s297,u1759,Senegal,Mobile,Movie C,1,50,1.49,0.45,711,837,AUTH_ERROR
2026-01-01 04:58:00,s298,u1949,Ivory Coast,STB,Documentary D,1,12,0.83,0.33,4140,2205,
2026-01-01 04:59:00,s299,u112,Tunisia,Mobile,Sport Live,1,23,0.78,0.2,11895,5644,LOW_BITRATE
2026-01-01 05:00:00,s300,u1948,France,Android TV,Documentary D,1,40,0.89,0.36,11858,1539,CDN_ERROR
2026-01-01 05:01:00,s301,u716,Ivory Coast,Mobile,Movie C,1,43,0.96,0.13,9527,3714,AUTH_ERROR
2026-01-01 05:02:00,s302,u1881,France,Mobile,Series B,1,33,0.76,0.31,1579,5028,CDN_ERROR
2026-01-01 05:03:00,s303,u2080,Tunisia,STB,Kids Show,1,42,0.59,0.21,11576,5244,BUFFERING_ERROR
2026-01-01 05:04:00,s304,u921,Senegal,STB,Sport Live,1,12,0.7,0.02,9506,5024,LOW_BITRATE
2026-01-01 05:05:00,s305,u1198,France,Smart TV,Documentary D,1,90,0.32,0.36,7228,1891,
2026-01-01 05:06:00,s306,u1720,Morocco,iOS,Kids Show,1,23,0.97,0.19,8322,4789,LOW_BITRATE
2026-01-01 05:07:00,s307,u2185,Morocco,Web,Movie C,1,63,1.24,0.19,2214,3460,
2026-01-01 05:08:00,s308,u533,France,STB,Sport Live,1,49,0.72,0.41,3898,2003,
2026-01-01 05:09:00,s309,u1656,Cameroon,Android TV,Movie C,1,74,1.03,0.1,4593,2842,CDN_ERROR
2026-01-01 05:10:00,s310,u2240,France,STB,Movie C,1,69,0.17,0.4,10970,1948,STARTUP_TIMEOUT
2026-01-01 05:11:00,s311,u15,Ivory Coast,iOS,Documentary D,1,32,1.04,0.49,10529,5083,BUFFERING_ERROR
2026-01-01 05:12:00,s312,u1651,Ivory Coast,STB,Kids Show,1,82,1.21,0.45,8926,2732,AUTH_ERROR
2026-01-01 05:13:00,s313,u1789,France,Android TV,Series A,1,90,0.15,0.41,4044,3871,STARTUP_TIMEOUT
2026-01-01 05:14:00,s314,u16,Tunisia,Web,Series B,1,12,0.37,0.15,3884,5164,CDN_ERROR
2026-01-01 05:15:00,s315,u1072,France,iOS,Documentary D,1,21,0.39,0.43,3119,2016,CDN_ERROR
2026-01-01 05:16:00,s316,u2469,Cameroon,Web,Sport Live,1,87,1.38,0.34,7166,3229,BUFFERING_ERROR
2026-01-01 05:17:00,s317,u997,Senegal,Smart TV,Documentary D,1,89,1.15,0.02,8260,2909,AUTH_ERROR
2026-01-01 05:18:00,s318,u756,Senegal,Android TV,Sport Live,1,7,1.2,0.27,2261,5389,
2026-01-01 05:19:00,s319,u1091,Ivory Coast,Web,Series B,1,36,0.4,0.41,4083,722,AUTH_ERROR
2026-01-01 05:20:00,s320,u1998,France,iOS,Kids Show,1,1,1.22,0.3,4725,1347,CDN_ERROR
2026-01-01 05:21:00,s321,u1710,Senegal,Android TV,Kids Show,1,29,0.59,0.08,4204,1613,
2026-01-01 05:22:00,s322,u1412,France,iOS,Movie C,1,34,1.36,0.03,9821,705,STARTUP_TIMEOUT
2026-01-01 05:23:00,s323,u1282,Cameroon,iOS,Sport Live,1,63,1.28,0.39,3595,2299,
2026-01-01 05:24:00,s324,u824,Cameroon,iOS,Series A,1,9,1.33,0.41,3340,2005,BUFFERING_ERROR
2026-01-01 05:25:00,s325,u973,Cameroon,iOS,Movie C,1,58,0.11,0.23,5919,906,STARTUP_TIMEOUT
2026-01-01 05:26:00,s326,u2324,Tunisia,Android TV,Sport Live,1,40,1.09,0.28,3416,3494,LOW_BITRATE
2026-01-01 05:27:00,s327,u1955,Morocco,iOS,Kids Show,1,81,1.21,0.34,10223,1072,AUTH_ERROR
2026-01-01 05:28:00,s328,u2487,France,STB,Documentary D,1,47,0.64,0.2,11350,4346,
2026-01-01 05:29:00,s329,u1634,Tunisia,Web,Sport Live,1,61,0.77,0.54,11074,814,
2026-01-01 05:30:00,s330,u842,Cameroon,iOS,Kids Show,1,20,0.13,0.51,2760,5378,CDN_ERROR
2026-01-01 05:31:00,s331,u2385,Tunisia,Smart TV,Movie C,1,1,0.22,0.37,3031,3698,LOW_BITRATE
2026-01-01 05:32:00,s332,u620,Morocco,Smart TV,Kids Show,1,80,1.45,0.13,874,5629,LOW_BITRATE
2026-01-01 05:33:00,s333,u2010,Cameroon,Mobile,Series B,1,75,0.31,0.08,3328,901,
2026-01-01 05:34:00,s334,u1065,Tunisia,iOS,Movie C,1,74,1.36,0.13,1876,5399,CDN_ERROR
2026-01-01 05:35:00,s335,u2484,Cameroon,STB,Sport Live,1,28,0.63,0.07,3006,4445,
2026-01-01 05:36:00,s336,u492,Tunisia,iOS,Series A,1,65,0.16,0.39,6661,4903,
2026-01-01 05:37:00,s337,u2291,Morocco,STB,Kids Show,1,73,0.07,0.24,2822,3616,CDN_ERROR
2026-01-01 05:38:00,s338,u1253,Morocco,STB,Kids Show,1,47,1.31,0.33,5476,5321,
2026-01-01 05:39:00,s339,u1153,Senegal,Mobile,Movie C,1,28,0.68,0.38,4804,2228,BUFFERING_ERROR
2026-01-01 05:40:00,s340,u673,France,Android TV,Documentary D,1,78,0.49,0.36,4763,5195,
2026-01-01 05:41:00,s341,u1813,Ivory Coast,iOS,Kids Show,1,79,0.96,0.1,7276,5592,
2026-01-01 05:42:00,s342,u1231,France,Web,Movie C,1,49,0.61,0.27,7068,622,
2026-01-01 05:43:00,s343,u2472,Morocco,iOS,Movie C,1,14,1.1,0.39,2417,3286,CDN_ERROR
2026-01-01 05:44:00,s344,u1422,Morocco,Android TV,Series B,1,13,0.89,0.46,584,3847,
2026-01-01 05:45:00,s345,u970,Tunisia,iOS,Movie C,1,21,0.51,0.33,2433,2839,CDN_ERROR
2026-01-01 05:46:00,s346,u2247,Senegal,Android TV,Sport Live,1,60,0.57,0.25,5278,4373,BUFFERING_ERROR
2026-01-01 05:47:00,s347,u1967,Senegal,Mobile,Movie C,1,54,0.37,0.35,2549,4817,LOW_BITRATE
2026-01-01 05:48:00,s348,u1319,Ivory Coast,Android TV,Kids Show,1,80,1.29,0.15,8711,4591,AUTH_ERROR
2026-01-01 05:49:00,s349,u1098,Ivory Coast,iOS,Series B,1,29,0.92,0.1,3142,451,
2026-01-01 05:50:00,s350,u1084,Senegal,Smart TV,Series B,1,35,0.43,0.48,5741,1813,LOW_BITRATE
2026-01-01 05:51:00,s351,u231,Tunisia,iOS,Documentary D,1,80,1.34,0.21,4653,4433,AUTH_ERROR
2026-01-01 05:52:00,s352,u195,Senegal,Web,Sport Live,1,17,0.88,0.35,8118,2053,STARTUP_TIMEOUT
2026-01-01 05:53:00,s353,u927,France,Web,Series B,1,2,1.47,0.31,7927,4280,BUFFERING_ERROR
2026-01-01 05:54:00,s354,u2332,Tunisia,Android TV,Movie C,1,62,0.69,0.45,5524,5515,
2026-01-01 05:55:00,s355,u770,Senegal,Mobile,Kids Show,1,17,1.4,0.52,4681,5258,LOW_BITRATE
2026-01-01 05:56:00,s356,u1527,Cameroon,iOS,Documentary D,1,9,0.46,0.46,11006,4038,STARTUP_TIMEOUT
2026-01-01 05:57:00,s357,u1138,Morocco,Web,Sport Live,1,42,1.32,0.45,4447,1243,LOW_BITRATE
2026-01-01 05:58:00,s358,u2304,Cameroon,Smart TV,Movie C,1,47,0.55,0.52,7462,5961,AUTH_ERROR
2026-01-01 05:59:00,s359,u1182,Ivory Coast,STB,Sport Live,1,29,0.68,0.48,3312,4450,
2026-01-01 06:00:00,s360,u247,France,Android TV,Sport Live,1,45,0.41,0.19,2251,4438,
2026-01-01 06:01:00,s361,u714,Ivory Coast,STB,Series A,1,78,0.62,0.15,3584,1590,BUFFERING_ERROR
2026-01-01 06:02:00,s362,u1795,Ivory Coast,STB,Movie C,1,64,0.72,0.12,8321,4079,CDN_ERROR
2026-01-01 06:03:00,s363,u825,Senegal,STB,Series A,1,64,1.33,0.27,5023,2965,
2026-01-01 06:04:00,s364,u2018,Senegal,iOS,Documentary D,1,13,0.45,0.52,8446,2198,
2026-01-01 06:05:00,s365,u1706,Senegal,STB,Kids Show,1,42,1.46,0.28,9702,2623,
2026-01-01 06:06:00,s366,u1474,Ivory Coast,Mobile,Movie C,1,64,1.46,0.35,11230,4183,
2026-01-01 06:07:00,s367,u2430,Senegal,Mobile,Documentary D,1,63,1.13,0.1,8366,2747,AUTH_ERROR
2026-01-01 06:08:00,s368,u131,Senegal,Mobile,Series A,1,28,0.53,0.36,5074,937,
2026-01-01 06:09:00,s369,u131,Ivory Coast,Web,Documentary D,1,54,0.4,0.35,9064,439,BUFFERING_ERROR
2026-01-01 06:10:00,s370,u1894,Tunisia,iOS,Documentary D,1,24,0.96,0.26,7189,3249,
2026-01-01 06:11:00,s371,u839,Morocco,iOS,Sport Live,1,85,0.04,0.38,513,4263,STARTUP_TIMEOUT
2026-01-01 06:12:00,s372,u1968,Morocco,iOS,Documentary D,1,23,0.86,0.24,9942,3863,STARTUP_TIMEOUT
2026-01-01 06:13:00,s373,u1518,Senegal,Mobile,Series B,1,65,0.2,0.42,8424,1604,STARTUP_TIMEOUT
2026-01-01 06:14:00,s374,u245,Morocco,Smart TV,Documentary D,1,70,0.91,0.3,2428,1719,CDN_ERROR
2026-01-01 06:15:00,s375,u1368,Ivory Coast,Web,Series A,1,85,0.37,0.23,644,2914,
2026-01-01 06:16:00,s376,u2043,Ivory Coast,STB,Kids Show,1,47,1.19,0.29,4469,4582,BUFFERING_ERROR
2026-01-01 06:17:00,s377,u2438,Tunisia,Smart TV,Series A,1,70,0.01,0.34,697,3439,STARTUP_TIMEOUT
2026-01-01 06:18:00,s378,u1697,Ivory Coast,Smart TV,Documentary D,1,63,1.23,0.14,4676,2904,CDN_ERROR
2026-01-01 06:19:00,s379,u833,Tunisia,iOS,Sport Live,1,38,0.83,0.09,5507,1439,
2026-01-01 06:20:00,s380,u1063,Ivory Coast,STB,Sport Live,1,46,0.36,0.52,6975,2228,
2026-01-01 06:21:00,s381,u542,Cameroon,Mobile,Documentary D,1,4,0.4,0.24,11151,5787,STARTUP_TIMEOUT
2026-01-01 06:22:00,s382,u1118,Morocco,Android TV,Series B,1,77,1.45,0.43,11212,5976,
2026-01-01 06:23:00,s383,u349,Morocco,iOS,Sport Live,1,25,1.13,0.39,2082,1895,
2026-01-01 06:24:00,s384,u1785,Cameroon,Web,Sport Live,1,11,0.72,0.5,5168,2722,CDN_ERROR
2026-01-01 06:25:00,s385,u1899,Senegal,Mobile,Documentary D,1,59,0.54,0.44,10700,5009,STARTUP_TIMEOUT
2026-01-01 06:26:00,s386,u846,Tunisia,Mobile,Movie C,1,27,0.84,0.43,4645,4582,BUFFERING_ERROR
2026-01-01 06:27:00,s387,u15,France,Web,Movie C,1,65,0.21,0.5,8944,3849,STARTUP_TIMEOUT
2026-01-01 06:28:00,s388,u716,Morocco,iOS,Movie C,1,87,0.19,0.21,8157,1592,AUTH_ERROR
2026-01-01 06:29:00,s389,u100,Cameroon,Mobile,Kids Show,1,29,0.66,0.47,1486,4815,BUFFERING_ERROR
2026-01-01 06:30:00,s390,u7,Cameroon,iOS,Kids Show,1,9,0.17,0.08,1224,528,
2026-01-01 06:31:00,s391,u219,Cameroon,iOS,Series A,1,63,0.88,0.42,9953,1431,AUTH_ERROR
2026-01-01 06:32:00,s392,u824,France,Android TV,Sport Live,1,19,0.35,0.55,9429,1079,STARTUP_TIMEOUT
2026-01-01 06:33:00,s393,u828,Ivory Coast,STB,Sport Live,1,18,1.46,0.05,7437,4998,BUFFERING_ERROR
2026-01-01 06:34:00,s394,u235,France,Smart TV,Series A,1,79,1.0,0.4,4423,3978,LOW_BITRATE
2026-01-01 06:35:00,s395,u1063,Ivory Coast,Smart TV,Series B,1,69,1.19,0.36,10515,5658,
2026-01-01 06:36:00,s396,u1902,Senegal,STB,Movie C,1,35,0.86,0.48,6480,5880,
2026-01-01 06:37:00,s397,u2189,Tunisia,iOS,Series B,1,20,0.52,0.24,3884,4423,BUFFERING_ERROR
2026-01-01 06:38:00,s398,u200,Senegal,Smart TV,Movie C,1,38,1.02,0.49,4555,5750,CDN_ERROR
2026-01-01 06:39:00,s399,u2447,Cameroon,Smart TV,Documentary D,1,16,0.19,0.22,714,1468,
2026-01-01 06:40:00,s400,u132,Senegal,iOS,Kids Show,1,53,0.54,0.1,6275,5175,AUTH_ERROR
2026-01-01 06:41:00,s401,u2051,Morocco,Smart TV,Movie C,1,40,0.96,0.33,4251,3447,BUFFERING_ERROR
2026-01-01 06:42:00,s402,u2314,Tunisia,STB,Documentary D,1,38,0.32,0.31,4473,4232,AUTH_ERROR
2026-01-01 06:43:00,s403,u1105,Senegal,iOS,Movie C,1,65,1.38,0.26,9406,3938,STARTUP_TIMEOUT
2026-01-01 06:44:00,s404,u354,Morocco,Smart TV,Movie C,1,58,0.16,0.28,688,1135,BUFFERING_ERROR
2026-01-01 06:45:00,s405,u462,Ivory Coast,iOS,Sport Live,1,70,1.25,0.32,4364,3948,AUTH_ERROR
2026-01-01 06:46:00,s406,u1594,Morocco,Web,Sport Live,1,35,1.15,0.32,10975,842,
2026-01-01 06:47:00,s407,u654,Cameroon,Web,Movie C,1,66,0.48,0.38,9240,1249,CDN_ERROR
2026-01-01 06:48:00,s408,u1105,Senegal,Android TV,Series B,1,24,0.38,0.46,7941,5246,STARTUP_TIMEOUT
2026-01-01 06:49:00,s409,u1066,France,Android TV,Movie C,1,38,0.72,0.17,3776,788,
2026-01-01 06:50:00,s410,u2373,France,Smart TV,Kids Show,1,81,1.2,0.4,1819,4749,STARTUP_TIMEOUT
2026-01-01 06:51:00,s411,u2095,Tunisia,Mobile,Documentary D,1,15,0.17,0.31,2675,4725,
2026-01-01 06:52:00,s412,u554,Cameroon,Mobile,Sport Live,1,86,0.77,0.5,11889,5545,
2026-01-01 06:53:00,s413,u1440,Cameroon,Web,Kids Show,1,62,0.86,0.5,7891,1395,
2026-01-01 06:54:00,s414,u1367,Tunisia,Mobile,Movie C,1,49,0.27,0.49,10652,4046,CDN_ERROR
2026-01-01 06:55:00,s415,u1077,Tunisia,STB,Documentary D,1,4,1.47,0.26,6434,5112,STARTUP_TIMEOUT
2026-01-01 06:56:00,s416,u636,Morocco,iOS,Documentary D,1,31,1.02,0.2,2391,2359,BUFFERING_ERROR
2026-01-01 06:57:00,s417,u1010,Senegal,Mobile,Documentary D,1,14,0.27,0.37,9090,5647,
2026-01-01 06:58:00,s418,u380,France,Android TV,Movie C,1,12,0.08,0.2,1516,5592,CDN_ERROR
2026-01-01 06:59:00,s419,u1720,Senegal,STB,Series A,1,20,0.84,0.36,9595,1956,BUFFERING_ERROR
2026-01-01 07:00:00,s420,u1451,Cameroon,iOS,Documentary D,1,71,1.19,0.49,7991,2053,
2026-01-01 07:01:00,s421,u800,Ivory Coast,STB,Documentary D,1,75,1.46,0.02,3268,1705,LOW_BITRATE
2026-01-01 07:02:00,s422,u2396,Tunisia,Web,Movie C,1,23,1.47,0.19,8871,3150,
2026-01-01 07:03:00,s423,u113,Ivory Coast,Mobile,Series A,1,63,1.2,0.23,8832,4303,CDN_ERROR
2026-01-01 07:04:00,s424,u1716,Ivory Coast,iOS,Sport Live,1,26,0.23,0.15,2791,1200,STARTUP_TIMEOUT
2026-01-01 07:05:00,s425,u411,Ivory Coast,Web,Movie C,1,9,0.28,0.04,1114,3711,LOW_BITRATE
2026-01-01 07:06:00,s426,u920,Ivory Coast,Mobile,Movie C,1,80,1.18,0.23,5330,5287,
2026-01-01 07:07:00,s427,u1821,Tunisia,STB,Movie C,1,35,1.25,0.13,7102,856,CDN_ERROR
2026-01-01 07:08:00,s428,u627,Morocco,STB,Sport Live,1,66,0.1,0.07,4879,5435,CDN_ERROR
2026-01-01 07:09:00,s429,u1267,Morocco,Web,Documentary D,1,41,0.34,0.3,7451,5115,CDN_ERROR
2026-01-01 07:10:00,s430,u2065,Ivory Coast,Android TV,Series A,1,80,0.22,0.52,10386,4730,LOW_BITRATE
2026-01-01 07:11:00,s431,u532,Senegal,Android TV,Series A,1,77,1.13,0.08,3456,4409,
2026-01-01 07:12:00,s432,u457,Tunisia,Mobile,Sport Live,1,3,1.38,0.32,4487,2822,STARTUP_TIMEOUT
2026-01-01 07:13:00,s433,u611,Tunisia,Web,Sport Live,1,46,1.04,0.29,5393,4541,STARTUP_TIMEOUT
2026-01-01 07:14:00,s434,u1134,Cameroon,Android TV,Sport Live,1,55,1.02,0.21,7609,3525,
2026-01-01 07:15:00,s435,u2284,France,Mobile,Kids Show,1,71,0.94,0.26,7141,4840,
2026-01-01 07:16:00,s436,u1910,France,STB,Series A,1,20,0.11,0.5,4161,5844,
2026-01-01 07:17:00,s437,u888,Ivory Coast,Web,Documentary D,1,7,1.25,0.16,4403,3160,
2026-01-01 07:18:00,s438,u1573,Senegal,Mobile,Series A,1,78,0.59,0.23,9157,5279,CDN_ERROR
2026-01-01 07:19:00,s439,u757,Senegal,Smart TV,Movie C,1,9,1.19,0.42,4960,5653,LOW_BITRATE
2026-01-01 07:20:00,s440,u1036,Cameroon,Mobile,Movie C,1,56,0.91,0.49,11757,4408,LOW_BITRATE
2026-01-01 07:21:00,s441,u1565,Tunisia,iOS,Series A,1,44,1.06,0.25,1641,2223,AUTH_ERROR
2026-01-01 07:22:00,s442,u1965,Cameroon,STB,Sport Live,1,6,0.29,0.42,8092,3715,
2026-01-01 07:23:00,s443,u1580,Cameroon,STB,Series B,1,44,1.48,0.23,3780,5157,CDN_ERROR
2026-01-01 07:24:00,s444,u1087,Tunisia,Mobile,Kids Show,1,8,0.91,0.14,2708,2291,BUFFERING_ERROR
2026-01-01 07:25:00,s445,u1734,Senegal,Web,Kids Show,1,31,0.57,0.28,3018,4536,CDN_ERROR
2026-01-01 07:26:00,s446,u1759,Tunisia,Android TV,Documentary D,1,66,0.25,0.21,8259,4623,AUTH_ERROR
2026-01-01 07:27:00,s447,u381,Cameroon,Web,Series A,1,6,0.53,0.09,2840,5908,
2026-01-01 07:28:00,s448,u1369,Morocco,Android TV,Kids Show,1,13,1.26,0.29,7322,2771,AUTH_ERROR
2026-01-01 07:29:00,s449,u2185,France,Mobile,Series B,1,62,0.13,0.51,5937,5768,LOW_BITRATE
2026-01-01 07:30:00,s450,u470,France,Android TV,Movie C,1,6,0.02,0.36,8629,4866,AUTH_ERROR
2026-01-01 07:31:00,s451,u1315,France,Android TV,Series B,1,65,0.86,0.31,4079,2329,STARTUP_TIMEOUT
2026-01-01 07:32:00,s452,u1948,Cameroon,STB,Series B,1,41,1.44,0.06,2873,2623,
2026-01-01 07:33:00,s453,u105,Tunisia,STB,Series A,1,24,0.57,0.17,11181,1586,
2026-01-01 07:34:00,s454,u703,Morocco,STB,Sport Live,1,88,1.19,0.38,7801,4057,LOW_BITRATE
2026-01-01 07:35:00,s455,u216,France,Android TV,Kids Show,1,84,0.63,0.11,6070,4270,
2026-01-01 07:36:00,s456,u1180,Ivory Coast,Mobile,Series B,1,10,0.41,0.12,8802,4591,CDN_ERROR
2026-01-01 07:37:00,s457,u1803,Morocco,Mobile,Series B,1,44,0.49,0.09,8474,1541,STARTUP_TIMEOUT
2026-01-01 07:38:00,s458,u853,France,Mobile,Series B,1,40,0.96,0.03,1937,1621,BUFFERING_ERROR
2026-01-01 07:39:00,s459,u1334,Senegal,Web,Series A,1,69,0.9,0.07,3252,2604,LOW_BITRATE
2026-01-01 07:40:00,s460,u2223,France,Mobile,Movie C,1,18,0.39,0.32,6720,2628,LOW_BITRATE
2026-01-01 07:41:00,s461,u1670,Senegal,Smart TV,Documentary D,1,26,1.35,0.25,4175,1322,
2026-01-01 07:42:00,s462,u329,France,iOS,Sport Live,1,10,0.44,0.02,8910,3309,
2026-01-01 07:43:00,s463,u77,Tunisia,Smart TV,Sport Live,1,41,0.4,0.44,8250,3609,AUTH_ERROR
2026-01-01 07:44:00,s464,u1296,Senegal,iOS,Documentary D,1,62,1.07,0.34,3222,3286,
2026-01-01 07:45:00,s465,u1605,Ivory Coast,Smart TV,Kids Show,1,38,0.58,0.33,11213,5277,CDN_ERROR
