timestamp,latency,bitrate,status
1497,965,4019,200
1498,107,2127,500
1499,784,4129,500
1500,741,2205,500
1501,245,4766,200
1502,276,1468,200
1503,437,4592,500
1504,653,1420,200
1505,507,2483,200
1506,342,2214,200
1507,439,2418,200
1508,261,2542,200
1509,243,2282,200
1510,323,2025,200
1511,267,4096,500
1512,136,4785,500
1513,565,2128,500
1514,430,1260,200
1515,250,3808,200
1516,862,2737,200
1517,183,4697,200
1518,666,3821,500
1519,417,1643,200
1520,467,3262,500
1521,247,3423,200
1522,685,1109,500
1523,551,2929,200
1524,521,1437,200
1525,657,3986,500
1526,836,2981,500
1527,143,1813,200
1528,362,1314,500
1529,401,3775,200
1530,712,4430,200
1531,318,3293,200
1532,596,2199,200
1533,994,3006,200
1534,555,4771,500
1535,719,3845,200
1536,310,1292,500
1537,950,1300,500
1538,268,3680,200
1539,615,2093,200
1540,524,4647,200
1541,339,3496,200
1542,589,1060,500
1543,335,4324,200
1544,940,1194,200
1545,754,2022,500
1546,991,3134,200
1547,525,4083,200
1548,763,2572,200
1549,80,2434,500
1550,976,4124,200
1551,699,2577,500
1552,118,4309,500
1553,843,2776,200
1554,856,1180,200
1555,499,2342,200
1556,395,1614,200
1557,64,4430,200
1558,117,3690,200
1559,538,3214,200
1560,230,4701,200
1561,817,3336,500
1562,907,3736,200
1563,921,4527,200
1564,248,4182,200
1565,897,2232,200
1566,713,4906,500
1567,125,2772,500
1568,432,3681,500
1569,368,2857,500
1570,799,3787,200
1571,439,1786,500
1572,751,3704,200
1573,283,2499,200
1574,242,2190,200
1575,889,1722,200
1576,512,1353,200
1577,931,3792,200
1578,320,1360,200
1579,485,4442,200
1580,492,2050,200
1581,370,1674,200
1582,511,2727,200
1583,544,1773,200
1584,661,4959,200
1585,508,1023,200
1586,797,1366,200
1587,917,1217,200
1588,91,4981,200
1589,256,4014,200
1590,893,2359,200
1591,154,4991,200
1592,840,4889,200
1593,273,1720,200
1594,761,4906,200
1595,960,3849,500
1596,372,4294,200
1597,475,3757,500
1598,53,3110,500
1599,155,3830,200
1600,301,2289,200
1601,842,2216,200
1602,653,3488,200
1603,960,3178,200
1604,101,3525,200
1605,372,2391,500
1606,745,1804,200
1607,724,2418,200
1608,499,3299,200
1609,489,3036,200
1610,242,3962,500
1611,54,4668,200
1612,806,1722,200
1613,521,1307,200
1614,297,1805,200
1615,591,3386,500
1616,717,3746,200
1617,626,3379,200
1618,780,4786,200
1619,913,3862,200
1620,538,1876,200
1621,151,2558,200
1622,773,1367,200
1623,673,4629,200
1624,179,2833,200
1625,239,4236,500
1626,605,4099,200
1627,230,4709,500
1628,656,3255,200
1629,770,3399,200
1630,490,1475,500
1631,300,3780,500
1632,73,2198,200
1633,150,3104,200
1634,585,4358,500
1635,141,1651,200
1636,61,3662,200
1637,124,4499,200
1638,271,4464,500
1639,717,1324,200
1640,756,1146,200
1641,435,4829,200
1642,773,3783,200
1643,535,2485,200
1644,866,1819,200
1645,222,4181,500
1646,879,3439,200
1647,312,3286,200
1648,92,2626,500
1649,725,1960,200
1650,853,4049,200
1651,983,3967,200
1652,817,4827,200
1653,742,1525,500
1654,108,4106,200
1655,431,2449,200
1656,53,2158,200
1657,703,2329,200
1658,339,2746,200
1659,229,1482,200
1660,381,3929,500
1661,415,2896,500
1662,598,2875,200
1663,404,1485,200
1664,338,2500,500
1665,535,4641,500
1666,328,3973,500
1667,884,3067,200
1668,56,4924,500
1669,975,4915,200
1670,899,1651,500
1671,458,1094,500
1672,177,4985,200
1673,931,1421,200
1674,541,2314,200
1675,772,1539,200
1676,861,1120,200
1677,525,2715,200
1678,167,3591,200
1679,404,2144,200
1680,85,2840,200
1681,332,3295,500
1682,858,1414,200
1683,942,1592,200
1684,193,3199,500
1685,493,3472,500
1686,376,1475,500
1687,387,1345,200
1688,968,1234,500
1689,807,2109,200
1690,146,4562,200
1691,493,3040,200
1692,628,1381,500
1693,677,3033,200
1694,552,3242,200
1695,605,4782,200
1696,542,2818,200
1697,59,1100,500
1698,686,4951,500
1699,804,3318,200
1700,706,3843,200
1701,468,2630,200
1702,143,3353,500
1703,132,1490,200
1704,559,2449,200
1705,660,1607,200
1706,74,1917,200
1707,979,2916,200
1708,363,3518,500
1709,607,4275,500
1710,525,2812,500
1711,514,3344,200
1712,813,1741,200
1713,701,4464,200
1714,740,1227,200
1715,178,1179,200
1716,52,4257,200
1717,868,1823,200
1718,597,2552,200
1719,819,1307,200
1720,893,3700,200
1721,543,2149,500
1722,400,3358,200
1723,932,3949,200
1724,175,4983,200
1725,471,1686,500
1726,966,2109,500
1727,387,1729,500
1728,993,4379,200
1729,940,2172,200
1730,851,3876,200
1731,267,4218,200
1732,419,4929,200
1733,238,1591,500
1734,667,1574,200
1735,900,3781,500
1736,163,3551,200
1737,194,1833,200
1738,960,1254,200
1739,983,3193,200
1740,948,2389,200
1741,58,1812,200
1742,219,3385,200
1743,292,4693,200
1744,290,1488,200
1745,700,4979,200
1746,873,1476,200
1747,152,1882,200
1748,839,4289,200
1749,83,3550,200
1750,429,1974,200
1751,613,3882,200
1752,86,3264,500
1753,553,4058,200
1754,137,1496,200
1755,581,2639,200
1756,145,2193,200
1757,327,2773,200
1758,202,4371,200
1759,398,1666,500
1760,707,3421,200
1761,446,1349,200
1762,444,4568,500
1763,95,1821,200
1764,880,2427,500
1765,401,3526,200
1766,710,2647,200
1767,121,4591,200
1768,826,3246,500
1769,941,4381,500
1770,575,3546,200
1771,863,3080,200
1772,985,4083,200
1773,115,3463,200
1774,980,3017,200
1775,665,1502,200
1776,564,1919,200
1777,840,4715,200
1778,459,1088,200
1779,413,4299,500
1780,754,4634,500
1781,922,4755,200
1782,197,2274,200
1783,143,2232,200
1784,225,1675,200
1785,116,1942,500
1786,596,1251,500
1787,402,3525,200
1788,114,4734,500
1789,884,4097,200
1790,342,2812,500
1791,58,2447,200
1792,834,4454,200
1793,273,1320,200
1794,444,4284,200
1795,695,2372,200
1796,628,1894,500
1797,160,4209,200
1798,645,2859,200
1799,585,4108,200
1800,455,4433,200
1801,183,4008,500
1802,738,2925,200
1803,702,2465,200
1804,370,2240,200
1805,377,2045,500
1806,887,1807,200
1807,628,4631,200
1808,894,4653,200
1809,389,2325,200
1810,874,2456,200
1811,535,2295,200
1812,394,4403,200
1813,123,1293,200
1814,434,2835,500
1815,685,4822,200
1816,814,2926,200
1817,841,2696,200
1818,547,3173,200
1819,252,1633,200
1820,409,4156,200
1821,731,3029,500
1822,884,1461,500
1823,663,4473,200
1824,658,1758,200
1825,265,1847,200
1826,376,4017,200
1827,251,4501,200
1828,399,4019,200
1829,695,4206,500
1830,807,3987,200
1831,801,3013,500
1832,540,3562,200
1833,112,3653,500
1834,208,2646,200
1835,82,2622,500
1836,136,1835,200
1837,821,2146,500
1838,999,1550,200
1839,169,4708,200
1840,153,1128,200
1841,513,3297,200
1842,618,2266,200
1843,516,3425,200
1844,828,3654,500
1845,843,4857,500
1846,452,3538,200
1847,671,4843,500
1848,171,1849,200
1849,989,1311,200
1850,216,1337,200
1851,203,3123,200
1852,547,1078,200
1853,146,1756,200
1854,799,3072,500
1855,696,2074,200
1856,896,2146,200
1857,180,3400,500
1858,956,1187,500
1859,516,2732,200
1860,964,4162,200
1861,792,3929,500
1862,732,2139,200
1863,979,1282,200
1864,303,2138,200
1865,265,2747,200
1866,746,4785,200
1867,168,2239,200
1868,805,4894,500
1869,657,2974,200
1870,565,1093,200
1871,801,1851,200
1872,461,3872,500
1873,319,4542,500
1874,894,4974,500
1875,685,2219,200
1876,129,1280,200
1877,219,3480,200
1878,810,3588,200
1879,644,4423,500
1880,361,2589,200
1881,914,4070,200
1882,518,4607,200
1883,362,1606,200
1884,300,4719,200
1885,611,3942,200
1886,548,1787,500
1887,131,3330,200
1888,805,1849,200
1889,463,1875,200
1890,626,2140,200
1891,818,1077,500
1892,66,3029,200
1893,412,3925,200
1894,263,3228,200
1895,121,1877,200
1896,136,2055,200
1897,151,1235,500
1898,755,1020,200
1899,443,1858,200
1900,759,3016,500
1901,722,3967,200
1902,253,2013,200
1903,64,4703,200
1904,737,3560,500
1905,237,2895,200
1906,661,2432,200
1907,781,3576,200
1908,362,4855,200
1909,603,3852,200
1910,920,4176,500
1911,605,4861,200
1912,370,2286,500
1913,902,2549,500
1914,781,3956,200
1915,258,2712,500
1916,638,4865,200
1917,236,3763,200
1918,345,4983,500
1919,912,2906,500
1920,526,1749,200
1921,278,2820,200
1922,889,1179,200
1923,968,1954,500
1924,569,3906,200
1925,498,3419,500
1926,255,2352,200
1927,322,2776,200
1928,393,1166,500
1929,413,2612,200
1930,122,1989,500
1931,719,2986,200
1932,374,1756,500
1933,482,3585,200
1934,674,3234,200
1935,730,2909,200
1936,391,1677,500
1937,500,4903,200
1938,142,2104,200
1939,468,2448,500
1940,223,3985,500
1941,923,4323,200
1942,364,3753,200
1943,91,4401,200
1944,434,2774,200
1945,112,2273,200
1946,853,3135,500
1947,208,3889,200
1948,814,3689,200
1949,983,3992,500
1950,878,4919,200
1951,808,4360,200
1952,685,2969,500
1953,877,1448,500
1954,886,1625,200
1955,385,4726,200
1956,697,4814,200
1957,663,4242,500
1958,357,4447,200
1959,744,4164,500
1960,915,4347,500
1961,650,2869,200
1962,599,3561,200
1963,689,2670,200
1964,949,4946,500
1965,267,4465,200
1966,816,3761,200
1967,114,3251,200
1968,176,1206,200
1969,717,3145,500
1970,172,2326,500
1971,164,2126,200
1972,51,2335,500
1973,923,4900,200
1974,192,4762,500
1975,315,3311,500
1976,577,2036,200
1977,348,1883,200
1978,878,4446,200
1979,311,1567,500
1980,474,4560,200
1981,453,3387,200
1982,809,1389,200
1983,563,1534,200
1984,161,2420,200
1985,479,2293,200
1986,852,4699,200
1987,865,2140,200
1988,289,3045,500
1989,307,3316,200
1990,451,2943,500
1991,450,3125,200
1992,751,2268,200
1993,985,3450,500
1994,537,2325,200
1995,568,2823,200
1996,69,4994,500
1997,435,1921,500
1998,856,3006,200
1999,633,1947,200
2000,339,2307,500
2001,731,4940,200
2002,229,3113,200
2003,226,4447,200
2004,428,4875,200
2005,910,2352,200
2006,982,4012,200
2007,560,1901,200
2008,246,3008,200
2009,726,4876,200
2010,908,2025,200
2011,811,1648,200
2012,77,1796,200
2013,845,4471,200
2014,237,4679,200
2015,514,3904,200
2016,144,3881,500
2017,875,3705,200
2018,397,4004,200
2019,437,2720,200
2020,255,4271,200
2021,753,4898,500
2022,512,1880,200
2023,89,4970,200
2024,106,4514,200
2025,394,2842,200
2026,265,3084,200
2027,801,1219,200
2028,925,1010,200
2029,551,1858,200
2030,852,3871,200
2031,54,2283,200
2032,579,1458,200
2033,565,1985,500
2034,186,3370,200
2035,70,1618,200
2036,328,3889,200
2037,779,2994,500
2038,102,1169,200
2039,484,4189,500
2040,670,2935,200
2041,628,3473,200
2042,846,2929,500
2043,80,4761,500
2044,949,4252,200
2045,863,3532,200
2046,436,4478,500
2047,434,2117,200
2048,893,4687,200
2049,468,1648,200
2050,651,3797,200
2051,575,4734,200
2052,177,3418,200
2053,872,4164,200
2054,481,4175,200
2055,682,1839,200
2056,999,2890,500
2057,796,4089,500
2058,610,1565,200
2059,821,2852,500
2060,561,1474,200
2061,350,1840,500
2062,552,4071,500
2063,723,2597,200
2064,68,3552,200
2065,213,2277,200
2066,55,1064,200
2067,525,4460,500
2068,900,4189,500
2069,603,1207,500
2070,517,3046,200
2071,735,4497,200
2072,459,2268,200
2073,808,3853,200
2074,114,4334,200
2075,64,2274,200
2076,318,3527,200
2077,299,2246,500
2078,301,3209,200
2079,74,1684,200
2080,414,3369,200
2081,243,3293,200
2082,659,1720,200
2083,597,4306,500
2084,118,1348,200
2085,875,4566,200
2086,636,1063,200
2087,988,3153,200
2088,331,2431,200
2089,106,3777,500
2090,499,2843,200
2091,849,1775,200
2092,658,3210,500
2093,641,3326,200
2094,971,1721,200
2095,710,2632,200
2096,398,2738,200
2097,331,2561,200
2098,772,4369,200
2099,387,1145,500
2100,989,1827,200
2101,131,4337,200
2102,760,4339,200
2103,620,3073,200
2104,129,2945,500
2105,227,1971,200
2106,305,4651,200
2107,846,3879,200
2108,182,3922,500
2109,559,3303,200
2110,334,4279,500
2111,452,1205,200
2112,737,3076,500
2113,754,1821,200
2114,958,3562,200
2115,455,4539,200
2116,811,1857,500
2117,698,2823,500
2118,420,3921,200
2119,415,4178,200
2120,66,4845,200
2121,283,2337,200
2122,705,4587,200
2123,797,4468,500
2124,967,2641,200
2125,519,1723,200
2126,690,2330,200
2127,747,2368,200
2128,209,1339,200
2129,493,2179,200
2130,687,4913,200
2131,392,3921,200
2132,690,4936,200
2133,538,1077,200
2134,503,2221,200
2135,573,4315,200
2136,907,2328,200
2137,65,1707,200
2138,462,3934,200
2139,870,2535,200
2140,522,1036,200
2141,129,1118,200
2142,347,1515,200
2143,649,1505,200
2144,242,1351,200
2145,302,1835,200
2146,893,2288,200
2147,857,3299,200
2148,184,2867,500
2149,944,4316,500
2150,433,3893,200
2151,651,4021,500
2152,292,3682,500
2153,801,3518,200
2154,515,3409,200
2155,180,2796,500
2156,746,1534,200
2157,272,4698,200
2158,925,2650,200
2159,549,3343,200
2160,264,4263,200
2161,936,4703,500
2162,984,4274,200
2163,878,3515,200
2164,747,4753,500
2165,78,4351,200
2166,361,1964,200
2167,741,3469,500
2168,912,1628,200
2169,52,2672,500
2170,529,3631,200
2171,145,3238,200
2172,95,4210,200
2173,875,4302,200
2174,708,3021,500
2175,963,2300,500
2176,323,3536,200
2177,151,3570,200
2178,542,4892,200
2179,414,4594,200
2180,770,4434,200
2181,174,4491,200
2182,371,4413,200
2183,876,4695,200
2184,345,3842,500
2185,371,4482,200
2186,89,4160,200
2187,896,1581,200
2188,532,4514,200
2189,184,2449,200
2190,741,1501,500
2191,789,4925,500
2192,979,1396,200
2193,441,2526,200
2194,916,3179,200
2195,885,1349,200
2196,289,4579,200
2197,100,3503,500
2198,169,4763,500
2199,631,3643,200
2200,591,4532,200
2201,207,1544,500
2202,123,3530,200
2203,60,3603,200
2204,680,2973,200
2205,211,1143,500
2206,160,4653,200
2207,640,2163,200
2208,951,4736,200
2209,536,2547,200
2210,623,1833,500
2211,870,3109,200
2212,764,4519,200
2213,160,3558,200
2214,733,2572,500
2215,944,2633,200
2216,297,2177,500
2217,376,4005,200
2218,793,3683,200
2219,303,3969,200
2220,874,1935,200
2221,133,2316,500
2222,335,4251,200
2223,286,3971,200
2224,672,4284,200
2225,994,1971,200
2226,656,1937,200
2227,483,3098,200
2228,267,1471,200
2229,753,3089,200
2230,251,1406,200
2231,107,1602,200
2232,260,1057,200
2233,853,1176,200
2234,144,4717,500
2235,164,2956,500
2236,279,4719,500
2237,504,4183,500
2238,534,4990,200
2239,218,4907,500
2240,829,2394,200
2241,59,2401,200
2242,324,4887,200
2243,349,1233,500
2244,68,3858,200
2245,293,1972,200
2246,591,1918,200
2247,282,3127,500
2248,813,3590,200
2249,727,3765,200
2250,663,3939,200
2251,444,1338,200
2252,238,3273,200
2253,790,2821,200
2254,119,4410,200
2255,767,3204,200
2256,424,2388,200
2257,629,3303,500
2258,259,3950,500
2259,689,4575,200
2260,99,4074,200
2261,528,1802,500
2262,424,4431,200
2263,935,2933,200
2264,212,1214,200
2265,885,3030,200
2266,923,2304,200
2267,602,4305,200
2268,378,4081,200
2269,671,1721,200
2270,619,4008,200
2271,236,4954,200
2272,853,4250,200
2273,744,3308,200
2274,677,1110,200
2275,907,4703,500
2276,786,3653,500
2277,925,1754,200
2278,188,3857,200
2279,74,1899,200
2280,766,2163,500
2281,899,3620,200
2282,843,4096,200
2283,284,4404,200
2284,710,2046,200
2285,904,4012,200
2286,187,3014,200
2287,702,3593,500
2288,183,4201,200
2289,534,1398,200
2290,251,1653,200
2291,338,2035,500
2292,252,4895,200
2293,64,3449,500
2294,683,3668,200
2295,313,4665,200
2296,391,4185,200
2297,877,1862,200
2298,419,3783,200
2299,928,3287,200
2300,840,1340,200
2301,307,3775,200
2302,410,3266,500
2303,476,1280,500
2304,192,1204,200
2305,639,1878,200
2306,592,3846,200
2307,654,4824,500
2308,576,2444,200
2309,655,3338,200
2310,776,1663,200
2311,226,2044,200
2312,677,1381,200
2313,517,1337,200
2314,281,3984,200
2315,843,4767,200
2316,640,3044,500
2317,835,3213,200
2318,101,2803,200
2319,627,2151,200
2320,236,4730,200
2321,421,1268,500
2322,609,4433,200
2323,130,3306,500
2324,808,3117,200
2325,464,4043,200
2326,994,2694,500
2327,471,1594,200
2328,733,3348,500
2329,502,3474,500
2330,443,3392,200
2331,464,4904,200
2332,608,1140,500
2333,800,4868,200
2334,954,2471,500
2335,825,1412,500
2336,626,4967,500
2337,740,3398,500
2338,261,3901,200
2339,422,2043,200
2340,716,3018,200
2341,785,3610,500
2342,585,1911,500
2343,537,2821,500
2344,572,4914,200
2345,255,2452,200
2346,129,1996,500
2347,261,3683,500
2348,392,4734,200
2349,386,2609,200
2350,942,1746,200
2351,484,4912,500
2352,736,2442,500
2353,407,1966,200
2354,239,4254,500
2355,172,2184,500
2356,247,3361,200
2357,722,3873,500
2358,245,1648,500
2359,649,2570,200
2360,102,1215,200
2361,680,3446,200
2362,491,2568,200
2363,959,2379,200
2364,588,2906,500
2365,98,4018,200
2366,238,4626,200
2367,830,4619,200
2368,149,3698,200
2369,593,2685,200
2370,724,1756,500
2371,720,1214,200
2372,591,2611,500
2373,828,4099,200
2374,614,2295,200
2375,151,2879,500
2376,285,4337,200
2377,472,3490,200
2378,749,4456,200
2379,472,3307,200
2380,661,2849,200
2381,965,3663,200
2382,254,1077,200
2383,162,2017,200
2384,533,3940,500
2385,237,4592,200
2386,669,3471,200
2387,742,3202,200
2388,571,2643,200
2389,680,1664,200
2390,287,1560,500
2391,152,1441,200
2392,80,3771,200
2393,989,4703,200
2394,357,3632,500
2395,171,4855,500
2396,894,2384,500
2397,199,3090,200
2398,160,3759,200
2399,804,4775,200
2400,431,3023,500
2401,313,4216,500
2402,362,4277,200
2403,236,4272,200
2404,56,2219,200
2405,725,2357,200
2406,407,1899,200
2407,57,1234,200
2408,455,4113,200
2409,434,4778,200
2410,434,2084,200
2411,583,2207,500
2412,393,4795,500
2413,477,3263,500
2414,631,3654,200
2415,936,3072,200
2416,217,3145,200
2417,445,2167,200
2418,282,3461,200
2419,663,2185,500
2420,249,3706,200
2421,371,4424,200
2422,822,4965,500
2423,701,1848,200
2424,875,3396,200
2425,927,3219,200
2426,874,4562,200
2427,701,3939,200
2428,339,3315,200
2429,277,4810,200
2430,804,1771,200
2431,491,2315,500
2432,720,3614,200
2433,775,2041,500
2434,500,2231,200
2435,469,4792,200
2436,810,3649,500
2437,642,3406,200
2438,880,3808,500
2439,119,1952,500
2440,909,1395,200
2441,864,3250,500
2442,896,1302,200
2443,469,3115,200
2444,281,2718,200
2445,402,4227,200
2446,232,4354,200
2447,135,4024,200
2448,535,2077,200
2449,895,3115,200
2450,669,1855,200
2451,170,1258,500
2452,513,1304,200
2453,953,1566,200
2454,753,2551,500
2455,711,3620,200
2456,515,2400,500
2457,698,4792,200
2458,490,2408,500
2459,177,2841,200
2460,978,2929,200
2461,148,2118,500
2462,315,3693,500
2463,223,2210,200
2464,792,3104,500
2465,964,1959,200
2466,165,4174,200
2467,928,4960,500
2468,678,1510,200
2469,396,3878,500
2470,568,1812,500
2471,319,4295,500
2472,335,3534,200
2473,667,4348,200
2474,379,1142,200
2475,811,1881,200
2476,361,2075,500
2477,560,3962,200
2478,731,4660,500
2479,486,1981,200
2480,886,4267,200
2481,970,1799,500
2482,456,2199,200
2483,703,2523,500
2484,475,4010,200
2485,591,3875,500
2486,503,2184,200
2487,828,4274,200
2488,746,4546,500
2489,478,1995,200
2490,95,2220,200
2491,175,2156,200
2492,78,1797,500
2493,896,3454,200
2494,642,4784,200
2495,892,2337,200
2496,701,2179,500
2497,545,3723,200
2498,958,4044,200
2499,962,1001,200
2500,337,2112,200
2501,514,3308,500
2502,826,3796,200
2503,207,4796,200
2504,532,1530,200
2505,971,2049,200
2506,323,3371,200
2507,776,3565,200
2508,638,1835,200
2509,646,2030,200
2510,705,1467,200
2511,64,2566,200
2512,553,4621,200
2513,469,2438,500
2514,219,2058,200
2515,852,2765,500
2516,99,4975,200
2517,203,1990,500
2518,902,4601,200
2519,367,1804,200
2520,209,1674,200
2521,729,3436,200
2522,203,3186,200
2523,500,2390,200
2524,701,2773,500
2525,393,3017,200
2526,757,4938,200
2527,202,1265,200
2528,932,2449,200
2529,932,1777,500
2530,226,1820,200
2531,507,3938,500
2532,481,3970,500
2533,588,4198,500
2534,347,3095,500
2535,428,2022,500
2536,359,2816,500
2537,424,2345,200
2538,398,2774,200
2539,837,4008,200
2540,82,1982,200
2541,423,4902,200
2542,991,1380,200
2543,720,2805,200
2544,748,4774,500
2545,362,1531,200
2546,507,4270,500
2547,793,2459,200
2548,623,4588,200
2549,518,1544,500
2550,773,2807,500
2551,612,3041,200
2552,966,4390,500
2553,820,1406,200
2554,764,4404,200
2555,454,4636,200
2556,904,3243,200
2557,452,4282,200
2558,414,1567,200
2559,498,1883,200
2560,770,4516,200
2561,380,4962,200
2562,182,1867,500
2563,126,4229,200
2564,612,2468,200
2565,648,2635,200
2566,180,2031,200
2567,553,4052,200
